Fecha,PlotID,obsUnitId,obs_unit_id_num,Yield_kgm2,Etiqueta_Rendimiento,SPAD_Punto,Etiqueta_SPAD,NDVI_Punto,Mean_Red_Reflectance_Dron,Mean_NIR_Reflectance_Dron,NDVI_Dron,Etiqueta_NDVI_Dron,Etiqueta_FINAL
2023-07-31,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,27.025,Plaga,0.575,9.33375582958985e-08,4.5590663934795324e-07,0.6601236437406237,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,24.95,Plaga,,7.951776695391267e-08,3.483485668382201e-07,0.628305568006927,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,20.1,Plaga,,8.215253242653528e-08,3.138373641861823e-07,0.5850776339029612,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,22.1,Plaga,,8.875446942579639e-08,2.3317183307024346e-07,0.44860380318325677,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,16.225,Plaga,,1.2909811498613264e-07,2.1502095344736132e-07,0.24968926846271097,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,5.6,Plaga,0.225,1.541735025704549e-07,2.2137484916058317e-07,0.178941929262565,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P20,TTADDA_NARO_2023_F1P20,20,3.68740740740741,Indeterminado,6.425,Plaga,,8.496991477572907e-08,1.2755952965679152e-07,0.20039395009374764,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,2.772545120265644e-07,2.920719083169507e-07,0.026026187721001782,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,2.2980893739154717e-07,2.5021814316233637e-07,0.042516779985078856,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,3.2368567682081653e-07,3.410776592560966e-07,0.026162667962283392,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,8.384931038139068e-08,1.0503757465017093e-07,0.11217435379507608,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,53.425,Sana,0.245,8.783780090339775e-08,2.076692350107629e-07,0.4055112723007176,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,0.36,1.4417229683296086e-07,4.623275351706764e-07,0.5245759710875032,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,0.57,1.3939291136991904e-07,5.114396744014157e-07,0.571647411585216,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,5.965493520705134e-08,5.101373735143207e-07,0.7906081416194667,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,6.308610150166713e-08,6.225392898402419e-07,0.8159750140577651,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,0.685,6.537510610535232e-08,6.272961314432449e-07,0.8112377053890139,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,39.775,Indeterminado,,5.932421158059894e-08,6.333021613880901e-07,0.8286977975547555,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,34.15,Indeterminado,0.76,6.799938439789667e-08,6.049897254471251e-07,0.7979183216989771,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,29.325,Plaga,0.585,8.725946650070914e-08,5.393725047100103e-07,0.7214969216073843,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,22.35,Plaga,,8.975151679257087e-08,3.563814899174292e-07,0.5976468208239429,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,24.05,Plaga,,8.877895797789612e-08,2.2229233881705221e-07,0.42920508004042973,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,0.0,Indeterminado_SPAD,,7.650270665354309e-08,1.209563450143304e-07,0.2251283898372935,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,0.0,Indeterminado_SPAD,,1.481979231713029e-07,1.9922344126976593e-07,0.1468692582580603,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,1.7019039536448793e-07,2.3089351872634415e-07,0.15134768867371975,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P21,TTADDA_NARO_2023_F1P21,21,4.23,Indeterminado,,Indeterminado_SPAD,,7.720131053476982e-08,1.107744787509037e-07,0.17860368265357587,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,2.7722512021828847e-07,2.900260156951112e-07,0.022566540049691483,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,2.4423673471199676e-07,2.6214615078747124e-07,0.03536734077773901,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,3.0615703441187684e-07,3.2197011015998996e-07,0.02517496001369493,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,8.639531409127583e-08,1.047323657532638e-07,0.09594137111329473,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,51.9,Sana,0.285,8.99861801618608e-08,1.8561751737467415e-07,0.34698858566705604,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,0.51,1.46549950895426e-07,4.4287053180930543e-07,0.5027320726183865,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,0.575,1.4196858033962996e-07,5.076484217249408e-07,0.5629160570353466,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,5.317780960902521e-08,5.182446017331082e-07,0.8138756599198713,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,5.594467797515085e-08,6.743996250839388e-07,0.8467991665278327,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,0.775,5.621271834455011e-08,6.368578226772121e-07,0.8377864444745314,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,34.275,Indeterminado,,6.501421405354398e-08,7.0230200120124e-07,0.8305412742204168,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,28.325,Plaga,0.825,7.582439222268262e-08,6.773369782903855e-07,0.7986503419020826,Sana,Plaga
2023-07-31,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,25.675,Plaga,0.79,9.146653576804914e-08,6.704073622425367e-07,0.7598906170512267,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,21.225,Plaga,,9.776715692776771e-08,5.408926652051908e-07,0.6938365197257886,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,16.775,Plaga,,1.094012139788509e-07,4.921407662332372e-07,0.6362640760657174,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,15.05,Plaga,,9.042734084620484e-08,2.758114217022068e-07,0.5061836698170274,Sana,Plaga
2023-08-29,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,8.6,Plaga,,1.1077462093294383e-07,1.8402367496500102e-07,0.24847176883754787,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,0.26,1.4340430750461962e-07,2.0396133563749924e-07,0.17433223270184992,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P22,TTADDA_NARO_2023_F1P22,22,4.28444444444444,Indeterminado,,Indeterminado_SPAD,,7.47630619610248e-08,1.1746862456688418e-07,0.22215672856649052,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,2.859669420584068e-07,2.9659926057466634e-07,0.018250833069621504,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,2.5023952483943735e-07,2.6633319723435944e-07,0.031154708150894127,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,3.1095182257596214e-07,3.247167392344966e-07,0.021654235375948714,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,8.677599775996076e-08,1.0639424311461526e-07,0.10155935648179097,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,52.925,Sana,0.275,8.614516452613676e-08,1.8359849782117645e-07,0.3612812714374803,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,0.45,1.5185608364871264e-07,4.2553148227669687e-07,0.47398907558625764,Indeterminado,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,0.485,1.5176885953560996e-07,4.781382045647131e-07,0.5181230115195589,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,5.754469213918749e-08,4.705554676156613e-07,0.7820690220358938,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,6.029523174621156e-08,5.977138675790125e-07,0.8167343527375438,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,0.74,6.680739522725821e-08,5.921251789326817e-07,0.7972253980236761,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,39.55,Indeterminado,,5.328636221471546e-08,5.979586453777037e-07,0.8363554066642006,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,36.525,Indeterminado,0.815,6.458625509740535e-08,5.680254736178291e-07,0.795810756690923,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,30.225,Indeterminado,0.615,9.124344484786133e-08,5.275379858143299e-07,0.7050866741420574,Sana,Indeterminado
2023-08-09,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,25.55,Plaga,,8.684165005926075e-08,3.6630574025082616e-07,0.616717863034209,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,23.775,Plaga,,8.721030824765307e-08,2.799149580461908e-07,0.5249016275668115,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,14.875,Plaga,,7.635632491610291e-08,1.3840699677886936e-07,0.2889258341370639,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,2.45,Plaga,,1.270727683901913e-07,1.732353278265717e-07,0.15371733235943186,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,1.5029197039238733e-07,2.0351283963556532e-07,0.15042438015179396,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P23,TTADDA_NARO_2023_F1P23,23,4.266666666666669,Indeterminado,,Indeterminado_SPAD,,7.945909635069546e-08,1.1087058264485858e-07,0.16503724726450497,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,3.0635317045825324e-07,3.1504078965431045e-07,0.013980855550130344,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,2.533408329989663e-07,2.670720216201018e-07,0.026385183415937017,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,3.179296730476123e-07,3.281294194982734e-07,0.01578763702630909,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,9.19177431168605e-08,1.1122059571831062e-07,0.09502318819842613,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,50.25,Sana,0.315,9.121551130405182e-08,1.8163378917399576e-07,0.33138541206272454,Indeterminado,Plaga
2023-06-19,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,0.36,1.7614953296921795e-07,4.176393395859293e-07,0.406693048284234,Indeterminado,Plaga
2023-06-26,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,0.57,1.618615883253138e-07,4.586895811159125e-07,0.4783296002131085,Indeterminado,Plaga
2023-06-30,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,5.7102947343668324e-08,4.57588620940592e-07,0.778108090894037,Sana,Plaga
2023-07-07,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,5.141622679513461e-08,5.867134489689499e-07,0.8388533592844751,Sana,Plaga
2023-07-10,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,0.795,5.629983311911831e-08,5.845952423499303e-07,0.8243087354730744,Sana,Plaga
2023-07-18,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,39.55,Indeterminado,,5.237972433416771e-08,5.852614411710183e-07,0.835707833283729,Sana,Plaga
2023-07-24,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,30.55,Indeterminado,0.75,6.827581957512095e-08,5.279157228573811e-07,0.7709601203111638,Sana,Plaga
2023-07-31,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,25.675,Plaga,0.65,9.432152985783229e-08,4.768714123695341e-07,0.6697384617883213,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,18.525,Plaga,,1.0498462339834425e-07,3.907921084820242e-07,0.5764842654064808,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,8.825,Plaga,,1.1290161192545881e-07,3.1406040068064086e-07,0.4711397801582975,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,0.0,Indeterminado_SPAD,,8.916760900830621e-08,1.6007431755998089e-07,0.2844894899022846,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,0.0,Indeterminado_SPAD,,1.209070665445906e-07,1.8821701682572552e-07,0.21774411604320312,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,1.384940401376517e-07,2.1678113663645884e-07,0.2203562241799496,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P24,TTADDA_NARO_2023_F1P24,24,2.44592592592593,Plaga,,Indeterminado_SPAD,,8.040081944217928e-08,1.4359411540379117e-07,0.28211930776500194,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,3.040856939731924e-07,3.131693678583994e-07,0.014716240411626422,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,2.6432305058119666e-07,2.779760040555015e-07,0.025176059883510817,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,3.228164324573982e-07,3.345272367139962e-07,0.017815345010259064,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,9.296204620165102e-08,1.1561716222905034e-07,0.10861636784342427,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,52.775,Sana,0.24,9.156261158251397e-08,2.0739565581265464e-07,0.3874555644150506,Indeterminado,Plaga
2023-06-19,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,0.415,1.6858704510928126e-07,4.449129244267675e-07,0.45040895360834987,Indeterminado,Plaga
2023-06-26,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,0.46,1.6484125961705058e-07,4.868304107085004e-07,0.4940972053159776,Indeterminado,Plaga
2023-06-30,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,5.935834544947361e-08,4.790846128109104e-07,0.7795185375206684,Sana,Plaga
2023-07-07,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,5.596156566212799e-08,6.067410378601364e-07,0.8311110734598227,Sana,Plaga
2023-07-10,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,0.755,6.52291287103222e-08,5.671773875971647e-07,0.793711395982496,Sana,Plaga
2023-07-18,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,40.9,Indeterminado,,5.305597005739309e-08,5.770928379246275e-07,0.8316081237150992,Sana,Plaga
2023-07-24,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,34.7,Indeterminado,0.74,7.355662502736947e-08,5.287190712150692e-07,0.755737694593075,Sana,Plaga
2023-07-31,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,16.875,Plaga,0.7,1.0184366931330134e-07,4.84818824127358e-07,0.6528032030273202,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,19.875,Plaga,,1.1044394523026188e-07,3.8542079729222144e-07,0.5545400357830274,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,9.45,Plaga,,1.1505192257945062e-07,3.0491901194422153e-07,0.4520957851050257,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,0.0,Indeterminado_SPAD,,9.009567581432784e-08,1.6618890809181302e-07,0.2969091278051777,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,0.0,Indeterminado_SPAD,,1.2363598242158018e-07,1.951217334651436e-07,0.22426359419944877,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,1.4240762128821295e-07,2.218962167745004e-07,0.21819313216404773,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P25,TTADDA_NARO_2023_F1P25,25,2.70962962962963,Plaga,,Indeterminado_SPAD,,8.13009547387583e-08,1.5093906847309157e-07,0.29985405948228494,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,2.7163505757411303e-07,2.880377868653344e-07,0.02930770977042827,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,2.249542480584516e-07,2.4652158839678613e-07,0.04574431746171186,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,3.0998800342541684e-07,3.287862576538532e-07,0.0294286344547993,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,8.419713062421744e-08,1.0911049995484894e-07,0.12887938906499333,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,57.175,Sana,0.47,8.501400180882592e-08,2.2213549588304955e-07,0.44643242168600383,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,0.465,1.318429163973542e-07,4.744069372427994e-07,0.5650541914172205,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,0.5,1.2835199796184596e-07,5.090654500382748e-07,0.5972749150041413,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,6.01430032017168e-08,5.236212770346389e-07,0.7939476420949704,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,6.589329780955719e-08,6.259465658555523e-07,0.8095128619490671,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,0.64,6.680281069850533e-08,6.396244543155193e-07,0.8108713691927529,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,41.875,Indeterminado,,5.964657869173808e-08,6.417460274240032e-07,0.8299195680945192,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,37.55,Indeterminado,0.78,7.013845654030732e-08,6.135883253525605e-07,0.7948348422270894,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,32.1,Indeterminado,0.685,8.713658275389917e-08,5.511598822602726e-07,0.7269714387280384,Sana,Indeterminado
2023-08-09,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,21.1,Plaga,,8.818109681097087e-08,3.438463959460481e-07,0.5917801608030269,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,18.175,Plaga,,8.708102141806683e-08,1.9756577442325732e-07,0.3881468353741105,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,0.0,Indeterminado_SPAD,,7.1225356379278e-08,1.0253116839438301e-07,0.1801705694556485,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,0.0,Indeterminado_SPAD,,1.4304015903288733e-07,1.9561267845200994e-07,0.15524015628974952,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,1.6388402943799458e-07,2.2683521258238357e-07,0.1611161580342791,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P26,TTADDA_NARO_2023_F1P26,26,4.24,Indeterminado,,Indeterminado_SPAD,,7.617508542917799e-08,1.0889094799459399e-07,0.17677940116921317,Plaga,Plaga
